ManualSearchID,ManualSearchUnitID,SourceOrdinal,InventorySourceID,MetadataSourceID,TitleRaw,TitleNormalized,AuthorsRaw,AuthorsNormalized,DOIRaw,DOINormalized,VenueRaw,VenueNormalized,YearRaw,YearNormalized,VolumeTrackIssue,PublisherRecordURL,MetadataSourceURL,Publisher,PublisherAddress,ISBN,Pages,NumPages,PublicationLocation,Series,AbstractRaw,AbstractAvailability,AbstractSourceURL,AuthorKeywordsRaw,AuthorKeywordsAvailability,FullTextURL,RetrievedAt,NormalizedAt,InventoryConflict,CrossrefSnapshotPath,PDFStatus,PDFSHA256,Notes
MS-RE-2024-MAIN-0029,MSU-RE-2024-MAIN,29,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Engineering Safety Requirements for Autonomous Driving with Large Language Models,Engineering Safety Requirements for Autonomous Driving with Large Language Models,Ali Nouri; Beatriz Cabrero-Daniel; Fredrik Törner; Håkan Sivencrona; Christian Berger,Ali Nouri; Beatriz Cabrero-Daniel; Fredrik Törner; Håkan Sivencrona; Christian Berger,,10.1109/re59067.2024.00029,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628478/,,,,,218-228,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0030,MSU-RE-2024-MAIN,30,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Explainability Requirements for Time Series Forecasts: A Study in the Energy Domain,Explainability Requirements for Time Series Forecasts: A Study in the Energy Domain,Jakob Droste; Ronja Fuchs; Hannah Deters; Jil Klünder; Kurt Schneider,Jakob Droste; Ronja Fuchs; Hannah Deters; Jil Klünder; Kurt Schneider,,10.1109/re59067.2024.00030,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628508/,,,,,229-239,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0031,MSU-RE-2024-MAIN,31,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Generating Test Scenarios from NL Requirements Using Retrieval-Augmented LLMs: An Industrial Study,Generating Test Scenarios from NL Requirements Using Retrieval-Augmented LLMs: An Industrial Study,Chetan Arora; Tomas Herda; Verena Homm,Chetan Arora; Tomas Herda; Verena Homm,,10.1109/re59067.2024.00031,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628480/,,,,,240-251,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0032,MSU-RE-2024-MAIN,32,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Global Decision Making Support for Complex System Development,Global Decision Making Support for Complex System Development,Lola Burgueño; Damien Foures; Benoit Combemale; Jörg Kienzle; Gunter Mussbacher,Lola Burgueño; Damien Foures; Benoit Combemale; Jörg Kienzle; Gunter Mussbacher,,10.1109/re59067.2024.00032,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628482/,,,,,252-263,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0033,MSU-RE-2024-MAIN,33,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Multi-Label Requirements Classification with Large Taxonomies,Multi-Label Requirements Classification with Large Taxonomies,Waleed Abdeen; Michael Unterkalmsteiner; Krzysztof Wnuk; Alexandros Chirtoglou; Christoph Schimanski; Heja Goli,Waleed Abdeen; Michael Unterkalmsteiner; Krzysztof Wnuk; Alexandros Chirtoglou; Christoph Schimanski; Heja Goli,,10.1109/re59067.2024.00033,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628501/,,,,,264-274,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0034,MSU-RE-2024-MAIN,34,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Non-Functional Requirements Discovery and Quality Assurance Using Goal Model for Earthquake Warning System in Operation,Non-Functional Requirements Discovery and Quality Assurance Using Goal Model for Earthquake Warning System in Operation,Youngsul Shin; Seok-Won Lee; Yunja Choi,Youngsul Shin; Seok-Won Lee; Yunja Choi,,10.1109/re59067.2024.00034,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628459/,,,,,275-286,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0035,MSU-RE-2024-MAIN,35,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Post-Hoc Formal Verification of Automotive Software with Informal Requirements: An Experience Report,Post-Hoc Formal Verification of Automotive Software with Informal Requirements: An Experience Report,Gustav Ung; Jesper Amilon; Dilian Gurov; Christian Lidström; Mattias Nyberg; Karl Palmskog,Gustav Ung; Jesper Amilon; Dilian Gurov; Christian Lidström; Mattias Nyberg; Karl Palmskog,,10.1109/re59067.2024.00035,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628490/,,,,,287-298,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0036,MSU-RE-2024-MAIN,36,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Problems with Communication About Requirements in a Complex Program in a Large Organization,Problems with Communication About Requirements in a Complex Program in a Large Organization,Agnete Røberg Horup; Morten Jokumsen; Jens Bæk Jørgensen; Maja Due Kadenic; Nina Wiborg Mølgaard,Agnete Røberg Horup; Morten Jokumsen; Jens Bæk Jørgensen; Maja Due Kadenic; Nina Wiborg Mølgaard,,10.1109/re59067.2024.00036,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628510/,,,,,299-309,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0037,MSU-RE-2024-MAIN,37,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Towards Understanding Contracts Grammar: A Large Language Model-Based Extractive Question-Answering Approach,Towards Understanding Contracts Grammar: A Large Language Model-Based Extractive Question-Answering Approach,Gokul Rejithkumar; Preethu Rose Anish; Smita Ghaisas,Gokul Rejithkumar; Preethu Rose Anish; Smita Ghaisas,,10.1109/re59067.2024.00037,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628464/,,,,,310-320,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0038,MSU-RE-2024-MAIN,38,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Code Gradients: Towards Automated Traceability of LLM-Generated Code,Code Gradients: Towards Automated Traceability of LLM-Generated Code,Marc North; Amir Atapour-Abarghouei; Nelly Bencomo,Marc North; Amir Atapour-Abarghouei; Nelly Bencomo,,10.1109/re59067.2024.00038,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628471/,,,,,321-329,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0039,MSU-RE-2024-MAIN,39,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Comic-Based Morphological Box: Enhancing Vision Design - A Research Preview,Comic-Based Morphological Box: Enhancing Vision Design - A Research Preview,Nedo Bartels; Simon André Scherr; Bilgin Gültekin; Stefanie Ludborzs; Sven Storck; Annika Zepp,Nedo Bartels; Simon André Scherr; Bilgin Gültekin; Stefanie Ludborzs; Sven Storck; Annika Zepp,,10.1109/re59067.2024.00039,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628518/,,,,,330-336,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0040,MSU-RE-2024-MAIN,40,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Coupled Requirements-Driven Testing of CPS: From Simulation to Reality,Coupled Requirements-Driven Testing of CPS: From Simulation to Reality,Ankit Agrawal; Philipp Zech; Michael Vierhauser,Ankit Agrawal; Philipp Zech; Michael Vierhauser,,10.1109/re59067.2024.00040,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628470/,,,,,337-344,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0041,MSU-RE-2024-MAIN,41,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Digital Process Twins for Interleaving Requirements Elicitation and Design of Cyber-Physical Systems,Digital Process Twins for Interleaving Requirements Elicitation and Design of Cyber-Physical Systems,Thomas Ernst Jost; Paul Grünbacher; Christian Stary,Thomas Ernst Jost; Paul Grünbacher; Christian Stary,,10.1109/re59067.2024.00041,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628460/,,,,,345-353,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0042,MSU-RE-2024-MAIN,42,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Explainability as a Requirement for Hardware: Introducing Explainable Hardware (XHW),Explainability as a Requirement for Hardware: Introducing Explainable Hardware (XHW),Timo Speith; Julian Speith; Steffen Becker; Yixin Zou; Asia Biega; Christof Paar,Timo Speith; Julian Speith; Steffen Becker; Yixin Zou; Asia Biega; Christof Paar,,10.1109/re59067.2024.00042,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628479/,,,,,354-362,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0043,MSU-RE-2024-MAIN,43,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,From Posts to Reqs and Back: Investigating Instagram's Potential in Supporting Requirements Engineers. An Empirical Study,From Posts to Reqs and Back: Investigating Instagram’s Potential in Supporting Requirements Engineers. An Empirical Study,Sylwia Kopczyńska; Sebastian Orwat,Sylwia Kopczyńska; Sebastian Orwat,,10.1109/re59067.2024.00043,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628473/,,,,,363-371,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. TOC/BibTeX title representation drift preserved; no external correction applied. Discovery was not executed.
MS-RE-2024-MAIN-0044,MSU-RE-2024-MAIN,44,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,GPT-Powered Elicitation Interview Script Generator for Requirements Engineering Training,GPT-Powered Elicitation Interview Script Generator for Requirements Engineering Training,Binnur Görer; Fatma Başak Aydemir,Binnur Görer; Fatma Başak Aydemir,,10.1109/re59067.2024.00044,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628455/,,,,,372-379,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0045,MSU-RE-2024-MAIN,45,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Interlinking User Stories and GUI Prototyping: A Semi-Automatic LLM-Based Approach,Interlinking User Stories and GUI Prototyping: A Semi-Automatic LLM-Based Approach,Kristian Kolthoff; Felix Kretzer; Christian Bartelt; Alexander Maedche; Simone Paolo Ponzetto,Kristian Kolthoff; Felix Kretzer; Christian Bartelt; Alexander Maedche; Simone Paolo Ponzetto,,10.1109/re59067.2024.00045,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628517/,,,,,380-388,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0046,MSU-RE-2024-MAIN,46,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Leveraging LLMs for the Quality Assurance of Software Requirements,Leveraging LLMs for the Quality Assurance of Software Requirements,Sebastian Lubos; Alexander Felfernig; Thi Ngoc Trang Tran; Damian Garber; Merfat El Mansi; Seda Polat Erdeniz; Viet-Man Le,Sebastian Lubos; Alexander Felfernig; Thi Ngoc Trang Tran; Damian Garber; Merfat El Mansi; Seda Polat Erdeniz; Viet-Man Le,,10.1109/re59067.2024.00046,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628462/,,,,,389-397,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0047,MSU-RE-2024-MAIN,47,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Measuring the Fitness-for-Purpose of Requirements: An initial Model of Activities and Attributes,Measuring the Fitness-for-Purpose of Requirements: An initial Model of Activities and Attributes,Julian Frattini; Jannik Fischbach; Davide Fucci; Michael Unterkalmsteiner; Daniel Mendez,Julian Frattini; Jannik Fischbach; Davide Fucci; Michael Unterkalmsteiner; Daniel Mendez,,10.1109/re59067.2024.00047,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628485/,,,,,398-406,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0048,MSU-RE-2024-MAIN,48,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Paving the Way Towards an Effective Vision Video Usage: An Exploratory Study,Paving the Way Towards an Effective Vision Video Usage: An Exploratory Study,Lukas Nagel; Jakob Droste; Anne Hess; Kurt Schneider,Lukas Nagel; Jakob Droste; Anne Hess; Kurt Schneider,,10.1109/re59067.2024.00048,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628467/,,,,,407-415,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0049,MSU-RE-2024-MAIN,49,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Requirements are All You Need: From Requirements to Code with LLMs,Requirements are All You Need: From Requirements to Code with LLMs,Bingyang Wei,Bingyang Wei,,10.1109/re59067.2024.00049,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628487/,,,,,416-422,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0050,MSU-RE-2024-MAIN,50,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Requirements Engineering for Research Software: A Vision,Requirements Engineering for Research Software: A Vision,Adrian Bajraktari; Michelle Binder; Andreas Vogelsang,Adrian Bajraktari; Michelle Binder; Andreas Vogelsang,,10.1109/re59067.2024.00050,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628474/,,,,,423-431,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0051,MSU-RE-2024-MAIN,51,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Rethinking Legal Compliance Automation: Opportunities with Large Language Models,Rethinking Legal Compliance Automation: Opportunities with Large Language Models,Shabnam Hassani; Mehrdad Sabetzadeh; Daniel Amyot; Jain Liao,Shabnam Hassani; Mehrdad Sabetzadeh; Daniel Amyot; Jain Liao,,10.1109/re59067.2024.00051,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628503/,,,,,432-440,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0052,MSU-RE-2024-MAIN,52,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,A Vision to Enhance Trust Requirements for Peer Support Systems by Revisiting Trust Theories,A Vision to Enhance Trust Requirements for Peer Support Systems by Revisiting Trust Theories,Yasaman Gheidar; Lysanne Lessard; Yao Yao,Yasaman Gheidar; Lysanne Lessard; Yao Yao,,10.1109/re59067.2024.00052,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628492/,,,,,441-449,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0053,MSU-RE-2024-MAIN,53,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,SwissREview - Mapping the Requirements Engineering Job Landscape,SwissREview - Mapping the Requirements Engineering Job Landscape,Anthea Moravánszky,Anthea Moravánszky,,10.1109/re59067.2024.00053,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628516/,,,,,450-456,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2024-MAIN-0054,MSU-RE-2024-MAIN,54,SRC-RE-2024-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2024-MAIN-IEEE-BIBTEX-HUMAN-20260814,Towards Crowd-Based Requirements Engineering for Digital Farming (CrowdRE4DF),Towards Crowd-Based Requirements Engineering for Digital Farming (CrowdRE4DF),Eduard C. Groen; Kazi Rezoanur Rahman; Nikita Narsinghani; Joerg Doerr,Eduard C. Groen; Kazi Rezoanur Rahman; Nikita Narsinghani; Joerg Doerr,,10.1109/re59067.2024.00054,2024 IEEE 32nd International Requirements Engineering Conference (RE),2024 IEEE 32nd International Requirements Engineering Conference (RE),2024,2024,10.1109/RE59067.2024,https://ieeexplore.ieee.org/document/10628512/,,,,,457-465,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T18:02:53.785444Z,2026-08-14T22:08:21Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
